project,id,family,category,pattern,flags,baseline,old_ms,new_ms,change_pct,saved_ms,ci_low_pct,ci_high_pct,median_faster,at_least_5pct_faster,interval_supports_gain,clear_gain,clear_regression,interval_inconclusive
vllm,wide_icase_class_attention,ignore_case,ignore case,class[ \t]+\w*Attention\b,-i,hash,17.04175,16.684667,-2.0953423210644417,0.3570829999999994,-5.371804692271764,3.1434343076417237,True,False,False,False,False,True
vllm,wide_icase_class_attention,ignore_case,ignore case,class[ \t]+\w*Attention\b,-i,english,16.481917,16.684667,1.230136033326712,-0.20275000000000176,-3.666080367760971,5.573694441340282,False,False,False,False,False,True
vllm,wide_icase_class_attention,ignore_case,ignore case,class[ \t]+\w*Attention\b,-i,chromium_all,16.680416,16.684667,0.02548497591428056,-0.004251000000000005,-3.6835240579544015,4.814190565210064,False,False,False,False,False,True
vllm,wide_icase_def_forward,ignore_case,ignore case,def[ \t]+forward\b,-i,hash,17.368416,17.65925,1.6744992750058474,-0.29083400000000026,-1.3028052661489098,4.617956869968798,False,False,False,False,False,True
vllm,wide_icase_def_forward,ignore_case,ignore case,def[ \t]+forward\b,-i,english,17.646167,17.65925,0.0741407468262123,-0.013083000000001732,-3.099777072683141,4.519118595070548,False,False,False,False,False,True
vllm,wide_icase_def_forward,ignore_case,ignore case,def[ \t]+forward\b,-i,chromium_all,18.133875,17.65925,-2.6173390960288367,0.47462499999999963,-5.33679910726007,0.8480505141976735,True,False,False,False,False,True
vllm,wide_icase_config,ignore_case,ignore case,\bmax_(model_len|num_seqs)\b,-i,hash,16.937792,16.700875,-1.398747841513237,0.23691700000000182,-5.4710586697544255,1.135313619638434,True,False,False,False,False,True
vllm,wide_icase_config,ignore_case,ignore case,\bmax_(model_len|num_seqs)\b,-i,english,17.064417,16.700875,-2.130409729204341,0.3635419999999989,-5.504902159733294,2.143997691934585,True,False,False,False,False,True
vllm,wide_icase_config,ignore_case,ignore case,\bmax_(model_len|num_seqs)\b,-i,chromium_all,16.710083,16.700875,-0.055104453999421654,0.009208000000000993,-3.3525719834100687,4.393842206542664,True,False,False,False,False,True
vllm,wide_icase_exceptions,ignore_case,ignore case,\b(ValueError|RuntimeError|NotImplementedError)\b,-i,hash,39.407584,39.782583,0.9515909424947289,-0.3749990000000025,-2.8089656520127737,4.362314062455286,False,False,False,False,False,True
vllm,wide_icase_exceptions,ignore_case,ignore case,\b(ValueError|RuntimeError|NotImplementedError)\b,-i,english,39.448834,39.782583,0.846030075312254,-0.3337490000000045,-4.438472884994971,4.7110065573980675,False,False,False,False,False,True
vllm,wide_icase_exceptions,ignore_case,ignore case,\b(ValueError|RuntimeError|NotImplementedError)\b,-i,chromium_all,39.848834,39.782583,-0.16625580562782405,0.06625099999999406,-3.725853057582551,3.2340424379794674,True,False,False,False,False,True
vllm,wide_icase_tensor_creation,ignore_case,ignore case,\b(torch|numpy)\.(empty|zeros|ones)\b,-i,hash,22.616709,23.230959,2.715912381416752,-0.6142499999999984,-3.295848902706666,5.203749257297141,False,False,False,False,False,True
vllm,wide_icase_tensor_creation,ignore_case,ignore case,\b(torch|numpy)\.(empty|zeros|ones)\b,-i,english,23.8595,23.230959,-2.6343427146419796,0.628541000000002,-5.8564198883497625,2.819685490265167,True,False,False,False,False,True
vllm,wide_icase_tensor_creation,ignore_case,ignore case,\b(torch|numpy)\.(empty|zeros|ones)\b,-i,chromium_all,24.75525,23.230959,-6.157445390371741,1.5242910000000016,-9.107615077945052,-3.5586766735978714,True,True,True,True,False,False
vllm,wide_icase_async_def,ignore_case,ignore case,async[ \t]+def[ \t]+\w+,-i,hash,12.915667,12.772084,-1.1116963607067265,0.14358299999999957,-4.908089965810625,4.408370729777444,True,False,False,False,False,True
vllm,wide_icase_async_def,ignore_case,ignore case,async[ \t]+def[ \t]+\w+,-i,english,12.928125,12.772084,-1.2069886391104623,0.1560410000000001,-4.194702208908185,4.5732043633463615,True,False,False,False,False,True
vllm,wide_icase_async_def,ignore_case,ignore case,async[ \t]+def[ \t]+\w+,-i,chromium_all,12.939375,12.772084,-1.292883157030389,0.16729100000000052,-4.12274945361355,4.507883881563068,True,False,False,False,False,True
viberwhisper,word_return,word_boundary,common word,\breturn\b,,hash,4.58975,4.616291,0.5782667901301775,-0.026540999999999926,-4.03136413227868,3.732950371454602,False,False,False,False,False,True
viberwhisper,word_return,word_boundary,common word,\breturn\b,,english,4.449667,4.616291,3.744639767425295,-0.16662400000000055,-1.017970628731013,6.810175045270328,False,False,False,False,False,True
viberwhisper,word_return,word_boundary,common word,\breturn\b,,chromium_all,4.683417,4.616291,-1.4332697686326057,0.06712600000000002,-4.118815517481023,5.077681664481104,True,False,False,False,False,True
viberwhisper,errors,alternation,alternation,\b(Error|Result|Exception|ValueError)\b,,hash,4.819708,4.758083,-1.2786044299779253,0.06162500000000026,-3.659441064447899,4.062480025015169,True,False,False,False,False,True
viberwhisper,errors,alternation,alternation,\b(Error|Result|Exception|ValueError)\b,,english,4.72275,4.758083,0.7481446191308194,-0.0353330000000005,-1.4211823428482373,4.263270785126627,False,False,False,False,False,True
viberwhisper,errors,alternation,alternation,\b(Error|Result|Exception|ValueError)\b,,chromium_all,4.766292,4.758083,-0.17223032076087996,0.00820899999999991,-1.452786315915533,3.1716427341383246,True,False,False,False,False,True
viberwhisper,todo,ignore_case,ignore case,\b(TODO|FIXME)\b,-i,hash,4.012,4.11125,2.473828514456633,-0.0992500000000005,-5.0995117088093895,5.388563501345911,False,False,False,False,False,True
viberwhisper,todo,ignore_case,ignore case,\b(TODO|FIXME)\b,-i,english,4.129083,4.11125,-0.4318876612555256,0.017832999999999544,-3.588351215027641,3.883810514427921,True,False,False,False,False,True
viberwhisper,todo,ignore_case,ignore case,\b(TODO|FIXME)\b,-i,chromium_all,4.009792,4.11125,2.5302559334748453,-0.10145800000000005,-1.0910959318140567,6.821729047801273,False,False,False,False,False,True
viberwhisper,short,scan_fallback,scan fallback,if,-F -l,hash,4.7705,4.773417,0.06114663033225387,-0.0029170000000000584,-1.883551704337827,3.3145782779125943,False,False,False,False,False,True
viberwhisper,short,scan_fallback,scan fallback,if,-F -l,english,4.806084,4.773417,-0.6797009790091013,0.032667,-5.353596717291764,2.8678857880969133,True,False,False,False,False,True
