experiment,step,commit,changed_files,target_source_bytes,variant,wall_ms,base_mib,middle_mib,segments,base_merged
baseline-100.json,67,3f41d102c5b8636f7206a5fd5949dd8ae0b30a0d,17,555415,main,82.90275,61.239784240722656,1.1296281814575195,4,False
baseline-100.json,68,8f269a93bbcca6e2737616d76365a5ac771c4d27,3,220527,main,75.468542,61.239784240722656,1.4202260971069336,5,False
baseline-100.json,68,8f269a93bbcca6e2737616d76365a5ac771c4d27,3,220527,manual,65.92233399999999,60.44817352294922,12.973071098327637,9,False
baseline-100.json,69,685074cd61d6b8432575d11b38341559992cf9dd,7,238887,manual,73.50404200000001,60.44817352294922,13.254877090454102,9,False
baseline-100.json,69,685074cd61d6b8432575d11b38341559992cf9dd,7,238887,main,77.592,61.239784240722656,1.748779296875,6,False
baseline-100.json,70,eb74fbb3e7f0a917e93fff90ef68da23dbd2b34b,2,269380,main,78.140041,61.239784240722656,2.0982179641723633,7,False
baseline-100.json,70,eb74fbb3e7f0a917e93fff90ef68da23dbd2b34b,2,269380,manual,103.560459,60.44817352294922,12.773770332336426,7,False
baseline-100.json,71,874df9373dab532543a0229fb2f144f7c14093ae,2,45128,manual,59.384874999999994,60.44817352294922,12.847464561462402,8,False
baseline-100.json,71,874df9373dab532543a0229fb2f144f7c14093ae,2,45128,main,78.260333,61.239784240722656,2.17191219329834,8,False
baseline-100.json,72,8277c42e4c74c5dd604f29b6d938a3456658f247,21,1467010,main,852.1507499999999,61.28940773010254,0.0,1,False
baseline-100.json,72,8277c42e4c74c5dd604f29b6d938a3456658f247,21,1467010,manual,81.066,60.44817352294922,14.137840270996094,9,False
baseline-100.json,73,6cbb3c154ef1449d2b3c9131a237f36faa695734,3,78138,manual,67.333291,60.44817352294922,14.215601921081543,9,False
baseline-100.json,73,6cbb3c154ef1449d2b3c9131a237f36faa695734,3,78138,main,76.564916,61.28940773010254,0.1019906997680664,2,False
baseline-100.json,74,385ba6b5b003238e559d9c1f18e0f1984320ee61,7,322545,main,73.612708,61.28940773010254,0.5182085037231445,3,False
baseline-100.json,74,385ba6b5b003238e559d9c1f18e0f1984320ee61,7,322545,manual,79.409958,60.44817352294922,14.590635299682617,9,False
baseline-100.json,75,16328c7a775ff20d17d9750096a094e8cf2b45f2,6,340204,manual,97.927083,60.44817352294922,14.17363166809082,7,False
baseline-100.json,75,16328c7a775ff20d17d9750096a094e8cf2b45f2,6,340204,main,80.09375,61.28940773010254,0.9453678131103516,4,False
baseline-100.json,76,a7f9be9612861d6425738dd0ba1c7fd5805e6c95,4,192055,main,75.899125,61.28940773010254,1.1091537475585938,5,False
baseline-100.json,76,a7f9be9612861d6425738dd0ba1c7fd5805e6c95,4,192055,manual,65.016,60.44817352294922,14.337417602539062,8,False
baseline-100.json,77,ea5f41edd7f157a7c24bc86b59d8ae3b55b6dcf5,5,50126,manual,57.127667,60.44817352294922,14.415081977844238,9,False
baseline-100.json,77,ea5f41edd7f157a7c24bc86b59d8ae3b55b6dcf5,5,50126,main,75.34475,61.28940773010254,1.1868181228637695,6,False
baseline-100.json,78,d4ef5e53fcfd5ffa47f213121c7f181468120d8b,1,161963,main,76.831833,61.28940773010254,1.297865867614746,7,False
baseline-100.json,78,d4ef5e53fcfd5ffa47f213121c7f181468120d8b,1,161963,manual,75.72841700000001,60.44817352294922,14.403338432312012,8,False
baseline-100.json,79,d87a440f88e28e5b37f9b1e22ce214d0426d5352,27,811158,manual,67.81375,60.44817352294922,15.271049499511719,9,False
baseline-100.json,79,d87a440f88e28e5b37f9b1e22ce214d0426d5352,27,811158,main,82.942459,61.28940773010254,2.1756839752197266,8,False
baseline-100.json,80,4ee2595512c830b2a0566bbaa9815cf617694171,1,5321,main,846.0762090000001,61.304527282714844,0.0,1,False
baseline-100.json,80,4ee2595512c830b2a0566bbaa9815cf617694171,1,5321,manual,78.24258400000001,60.44817352294922,15.2313232421875,9,False
baseline-100.json,81,e962733e08d10f7ca65dac4df99e116460b8b174,8,158355,manual,126.94574999999999,60.44817352294922,13.836410522460938,7,False
baseline-100.json,81,e962733e08d10f7ca65dac4df99e116460b8b174,8,158355,main,77.168166,61.304527282714844,0.2237071990966797,2,False
baseline-100.json,82,8369affa5428ca29a30f378d660fbffbad12e240,2,66237,main,73.686375,61.304527282714844,0.33640289306640625,3,False
baseline-100.json,82,8369affa5428ca29a30f378d660fbffbad12e240,2,66237,manual,65.1925,60.44817352294922,13.949106216430664,8,False
baseline-100.json,83,32601ef7a1ce8aaa6d777778435ec499248906fb,1,60106,manual,57.417125,60.44817352294922,14.047179222106934,9,False
baseline-100.json,83,32601ef7a1ce8aaa6d777778435ec499248906fb,1,60106,main,77.647833,61.304527282714844,0.4344758987426758,4,False
baseline-100.json,84,e473e9036f979d546830aece9855027049faf0ba,2,133597,main,73.193458,61.304527282714844,0.6696786880493164,5,False
baseline-100.json,84,e473e9036f979d546830aece9855027049faf0ba,2,133597,manual,78.744375,60.44817352294922,14.197831153869629,7,False
baseline-100.json,85,2902ca17e335457a0fa214638936d154907a2e18,3,125995,manual,59.586917,60.44817352294922,14.375541687011719,8,False
baseline-100.json,85,2902ca17e335457a0fa214638936d154907a2e18,3,125995,main,77.7645,61.304527282714844,0.8473892211914062,6,False
baseline-100.json,86,7fbd44cbe0a90b9c8fd3a94a0f0401ac4b1bc719,1,45606,main,75.736167,61.304527282714844,0.9277677536010742,7,False
baseline-100.json,86,7fbd44cbe0a90b9c8fd3a94a0f0401ac4b1bc719,1,45606,manual,64.82225,60.44817352294922,14.455920219421387,9,False
baseline-100.json,87,bc96d76aa9946f3af81fabe508ae396088974b98,1,12360,manual,65.778875,60.44817352294922,14.483885765075684,8,False
baseline-100.json,87,bc96d76aa9946f3af81fabe508ae396088974b98,1,12360,main,75.262167,61.304527282714844,0.9636316299438477,8,False
baseline-100.json,88,28e605fb330093fee5a2b98aebc19d9c268c1822,2,71560,main,852.574709,61.30796718597412,0.0,1,False
baseline-100.json,88,28e605fb330093fee5a2b98aebc19d9c268c1822,2,71560,manual,63.691874999999996,60.44817352294922,14.61125659942627,9,False
baseline-100.json,89,52bc900d930c279743ef62a27b65c6ff42f1453a,1,69038,manual,72.305667,60.44817352294922,14.652113914489746,7,False
baseline-100.json,89,52bc900d930c279743ef62a27b65c6ff42f1453a,1,69038,main,77.015875,61.30796718597412,0.10772418975830078,2,False
baseline-100.json,90,7985444339e2ad7e249b88a50081e16e34637dfd,3,29841,main,74.426625,61.30796718597412,0.1758584976196289,3,False
baseline-100.json,90,7985444339e2ad7e249b88a50081e16e34637dfd,3,29841,manual,64.84349999999999,60.44817352294922,14.720248222351074,8,False
baseline-100.json,91,f4eccdadefc6501fafeb1a0bf7f171ff24f984b0,4,83886,manual,60.571416000000006,60.44817352294922,14.856033325195312,9,False
baseline-100.json,91,f4eccdadefc6501fafeb1a0bf7f171ff24f984b0,4,83886,main,80.178209,61.30796718597412,0.3116436004638672,4,False
